period,stateid,stateDescription,sectorid,sectorName,price,price-units
2010-12,OR,Oregon,COM,commercial,7.47,cents per kilowatt-hour
2010-12,OR,Oregon,IND,industrial,5.2,cents per kilowatt-hour
2017-05,IA,Iowa,COM,commercial,9.26,cents per kilowatt-hour
2017-05,IA,Iowa,IND,industrial,5.38,cents per kilowatt-hour
2017-05,KS,Kansas,COM,commercial,10.7,cents per kilowatt-hour
2017-05,KS,Kansas,IND,industrial,7.78,cents per kilowatt-hour
2017-05,KY,Kentucky,COM,commercial,9.73,cents per kilowatt-hour
2017-06,CA,California,COM,commercial,16.98,cents per kilowatt-hour
2017-06,CA,California,IND,industrial,14.9,cents per kilowatt-hour
2017-06,CO,Colorado,COM,commercial,10.65,cents per kilowatt-hour
2017-06,CO,Colorado,IND,industrial,7.85,cents per kilowatt-hour
2017-06,CT,Connecticut,COM,commercial,16.12,cents per kilowatt-hour
2017-06,CT,Connecticut,IND,industrial,12.84,cents per kilowatt-hour
2017-06,DE,Delaware,COM,commercial,9.72,cents per kilowatt-hour
2017-06,DE,Delaware,IND,industrial,7.87,cents per kilowatt-hour
2017-06,DC,District of Columbia,COM,commercial,11.68,cents per kilowatt-hour
2017-06,DC,District of Columbia,IND,industrial,8.34,cents per kilowatt-hour
2019-01,AZ,Arizona,COM,commercial,9.74,cents per kilowatt-hour
2019-01,AZ,Arizona,IND,industrial,5.86,cents per kilowatt-hour
2017-07,WI,Wisconsin,COM,commercial,11,cents per kilowatt-hour
2017-07,WI,Wisconsin,IND,industrial,7.89,cents per kilowatt-hour
2017-07,WY,Wyoming,COM,commercial,9.73,cents per kilowatt-hour
2017-07,WY,Wyoming,IND,industrial,6.82,cents per kilowatt-hour
2017-11,IN,Indiana,COM,commercial,10.73,cents per kilowatt-hour
2017-11,IN,Indiana,IND,industrial,7.63,cents per kilowatt-hour
2017-11,IA,Iowa,COM,commercial,8.82,cents per kilowatt-hour
2017-11,IA,Iowa,IND,industrial,5.39,cents per kilowatt-hour
2017-11,KS,Kansas,COM,commercial,10.22,cents per kilowatt-hour
2017-11,KS,Kansas,IND,industrial,7.67,cents per kilowatt-hour
2010-05,MAT,Middle Atlantic,IND,industrial,8.34,cents per kilowatt-hour
2010-05,ENC,East North Central,COM,commercial,9.47,cents per kilowatt-hour
2010-05,ENC,East North Central,IND,industrial,6.47,cents per kilowatt-hour
2010-07,AR,Arkansas,COM,commercial,7.1,cents per kilowatt-hour
2010-07,AR,Arkansas,IND,industrial,5.71,cents per kilowatt-hour
2010-07,CA,California,COM,commercial,15.27,cents per kilowatt-hour
2010-07,CA,California,IND,industrial,11.11,cents per kilowatt-hour
2010-07,CO,Colorado,COM,commercial,9.57,cents per kilowatt-hour
2010-07,CO,Colorado,IND,industrial,7.54,cents per kilowatt-hour
2010-07,CT,Connecticut,COM,commercial,16.55,cents per kilowatt-hour
2010-07,CT,Connecticut,IND,industrial,14.43,cents per kilowatt-hour
2010-07,DE,Delaware,COM,commercial,11.23,cents per kilowatt-hour
2010-07,DE,Delaware,IND,industrial,10.16,cents per kilowatt-hour
2010-10,AZ,Arizona,COM,commercial,9.58,cents per kilowatt-hour
2010-10,AZ,Arizona,IND,industrial,6.85,cents per kilowatt-hour
2018-01,IN,Indiana,COM,commercial,10.31,cents per kilowatt-hour
2018-01,IN,Indiana,IND,industrial,7.38,cents per kilowatt-hour
2018-01,IA,Iowa,COM,commercial,8.8,cents per kilowatt-hour
2017-05,MD,Maryland,COM,commercial,10.97,cents per kilowatt-hour
2017-05,MD,Maryland,IND,industrial,8.4,cents per kilowatt-hour
2017-05,MA,Massachusetts,COM,commercial,15.11,cents per kilowatt-hour
2017-05,MA,Massachusetts,IND,industrial,13.27,cents per kilowatt-hour
2017-05,MI,Michigan,COM,commercial,11.53,cents per kilowatt-hour
2017-05,MI,Michigan,IND,industrial,7.35,cents per kilowatt-hour
2017-05,MN,Minnesota,COM,commercial,10.66,cents per kilowatt-hour
2017-05,MN,Minnesota,IND,industrial,7.45,cents per kilowatt-hour
2017-05,MS,Mississippi,COM,commercial,10.2,cents per kilowatt-hour
2017-05,MS,Mississippi,IND,industrial,5.79,cents per kilowatt-hour
2017-05,MO,Missouri,COM,commercial,10.16,cents per kilowatt-hour
2017-05,MO,Missouri,IND,industrial,7.45,cents per kilowatt-hour
2017-05,MT,Montana,COM,commercial,10.41,cents per kilowatt-hour
2017-05,MT,Montana,IND,industrial,5.1,cents per kilowatt-hour
2017-05,NE,Nebraska,COM,commercial,8.86,cents per kilowatt-hour
2017-05,NE,Nebraska,IND,industrial,7.24,cents per kilowatt-hour
2017-05,NV,Nevada,COM,commercial,7.86,cents per kilowatt-hour
2017-05,NV,Nevada,IND,industrial,5.21,cents per kilowatt-hour
2017-04,IN,Indiana,COM,commercial,10.65,cents per kilowatt-hour
2017-04,IN,Indiana,IND,industrial,7.55,cents per kilowatt-hour
2018-07,RI,Rhode Island,IND,industrial,14.84,cents per kilowatt-hour
2010-06,MI,Michigan,COM,commercial,10.29,cents per kilowatt-hour
2010-06,MI,Michigan,IND,industrial,7.3,cents per kilowatt-hour
2010-06,MN,Minnesota,COM,commercial,8.9,cents per kilowatt-hour
2010-06,MN,Minnesota,IND,industrial,6.39,cents per kilowatt-hour
2011-01,HI,Hawaii,COM,commercial,28,cents per kilowatt-hour
2016-11,CT,Connecticut,COM,commercial,15.9,cents per kilowatt-hour
2018-06,OR,Oregon,COM,commercial,9.2,cents per kilowatt-hour
2018-06,OR,Oregon,IND,industrial,5.54,cents per kilowatt-hour
2018-06,PA,Pennsylvania,COM,commercial,8.86,cents per kilowatt-hour
2018-06,PA,Pennsylvania,IND,industrial,6.73,cents per kilowatt-hour
2018-06,RI,Rhode Island,COM,commercial,15.24,cents per kilowatt-hour
2018-06,RI,Rhode Island,IND,industrial,14.13,cents per kilowatt-hour
2018-06,SC,South Carolina,COM,commercial,10.64,cents per kilowatt-hour
2018-06,SC,South Carolina,IND,industrial,6.25,cents per kilowatt-hour
2018-01,IA,Iowa,IND,industrial,5.71,cents per kilowatt-hour
2018-01,KS,Kansas,COM,commercial,10.28,cents per kilowatt-hour
2018-01,KS,Kansas,IND,industrial,7.63,cents per kilowatt-hour
2018-01,KY,Kentucky,COM,commercial,9.3,cents per kilowatt-hour
2018-01,KY,Kentucky,IND,industrial,5.77,cents per kilowatt-hour
2018-01,LA,Louisiana,COM,commercial,9.06,cents per kilowatt-hour
2018-01,LA,Louisiana,IND,industrial,5.19,cents per kilowatt-hour
2018-01,ME,Maine,COM,commercial,9.93,cents per kilowatt-hour
2018-01,ME,Maine,IND,industrial,10.22,cents per kilowatt-hour
2018-01,MD,Maryland,COM,commercial,10.83,cents per kilowatt-hour
2018-01,MD,Maryland,IND,industrial,9.38,cents per kilowatt-hour
2018-01,MA,Massachusetts,COM,commercial,18.04,cents per kilowatt-hour
2018-01,MA,Massachusetts,IND,industrial,15.56,cents per kilowatt-hour
2010-05,MAT,Middle Atlantic,COM,commercial,13.9,cents per kilowatt-hour
2017-06,FL,Florida,COM,commercial,9.32,cents per kilowatt-hour
2017-06,FL,Florida,IND,industrial,7.84,cents per kilowatt-hour
2017-06,GA,Georgia,COM,commercial,10.07,cents per kilowatt-hour
2017-06,GA,Georgia,IND,industrial,6.22,cents per kilowatt-hour
2017-06,HI,Hawaii,COM,commercial,26.9,cents per kilowatt-hour
2017-06,HI,Hawaii,IND,industrial,23.02,cents per kilowatt-hour
2017-06,ID,Idaho,COM,commercial,9.3,cents per kilowatt-hour
2017-06,ID,Idaho,IND,industrial,7.84,cents per kilowatt-hour
2017-06,IL,Illinois,COM,commercial,9.28,cents per kilowatt-hour
2017-06,IL,Illinois,IND,industrial,6.62,cents per kilowatt-hour
2017-06,IN,Indiana,COM,commercial,10.63,cents per kilowatt-hour
2017-06,IN,Indiana,IND,industrial,7.45,cents per kilowatt-hour
2017-04,VA,Virginia,IND,industrial,6.31,cents per kilowatt-hour
2017-05,PA,Pennsylvania,IND,industrial,6.76,cents per kilowatt-hour
2017-05,RI,Rhode Island,COM,commercial,13.75,cents per kilowatt-hour
2017-05,RI,Rhode Island,IND,industrial,14.13,cents per kilowatt-hour
2017-05,SC,South Carolina,COM,commercial,10.32,cents per kilowatt-hour
2017-05,SC,South Carolina,IND,industrial,6.06,cents per kilowatt-hour
2018-07,SC,South Carolina,COM,commercial,10.59,cents per kilowatt-hour
2018-07,SC,South Carolina,IND,industrial,6.39,cents per kilowatt-hour
2018-07,SD,South Dakota,COM,commercial,9.66,cents per kilowatt-hour
2018-07,SD,South Dakota,IND,industrial,8.02,cents per kilowatt-hour
2018-07,TN,Tennessee,COM,commercial,10.51,cents per kilowatt-hour
2018-07,TN,Tennessee,IND,industrial,5.8,cents per kilowatt-hour
2018-07,TX,Texas,COM,commercial,8.08,cents per kilowatt-hour
2018-07,TX,Texas,IND,industrial,6.05,cents per kilowatt-hour
2010-12,VA,Virginia,COM,commercial,7.61,cents per kilowatt-hour
2010-12,VA,Virginia,IND,industrial,6.56,cents per kilowatt-hour
2010-12,WA,Washington,COM,commercial,7.55,cents per kilowatt-hour
2010-12,WA,Washington,IND,industrial,4.31,cents per kilowatt-hour
2010-12,WV,West Virginia,COM,commercial,7.69,cents per kilowatt-hour
2010-12,WV,West Virginia,IND,industrial,5.92,cents per kilowatt-hour
2010-12,WI,Wisconsin,COM,commercial,9.71,cents per kilowatt-hour
2010-12,WI,Wisconsin,IND,industrial,6.78,cents per kilowatt-hour
2018-06,SD,South Dakota,COM,commercial,9.83,cents per kilowatt-hour
2018-06,SD,South Dakota,IND,industrial,7.73,cents per kilowatt-hour
2018-06,TN,Tennessee,COM,commercial,10.52,cents per kilowatt-hour
2018-06,TN,Tennessee,IND,industrial,5.81,cents per kilowatt-hour
2018-06,TX,Texas,COM,commercial,8.21,cents per kilowatt-hour
2018-06,TX,Texas,IND,industrial,5.75,cents per kilowatt-hour
2018-06,UT,Utah,COM,commercial,8.65,cents per kilowatt-hour
2018-06,UT,Utah,IND,industrial,6.38,cents per kilowatt-hour
2018-06,VT,Vermont,COM,commercial,15.49,cents per kilowatt-hour
2018-06,VT,Vermont,IND,industrial,10.96,cents per kilowatt-hour
2018-06,VA,Virginia,COM,commercial,8.42,cents per kilowatt-hour
2018-06,VA,Virginia,IND,industrial,6.78,cents per kilowatt-hour
2018-06,WA,Washington,COM,commercial,8.62,cents per kilowatt-hour
2018-06,WA,Washington,IND,industrial,4.39,cents per kilowatt-hour
2018-06,WV,West Virginia,COM,commercial,9.14,cents per kilowatt-hour
2018-06,WV,West Virginia,IND,industrial,6.45,cents per kilowatt-hour
2018-06,WI,Wisconsin,COM,commercial,10.63,cents per kilowatt-hour
2018-06,WI,Wisconsin,IND,industrial,7.33,cents per kilowatt-hour
2018-06,WY,Wyoming,COM,commercial,10.19,cents per kilowatt-hour
2018-06,WY,Wyoming,IND,industrial,6.71,cents per kilowatt-hour
2017-07,AL,Alabama,COM,commercial,11.51,cents per kilowatt-hour
2017-07,AL,Alabama,IND,industrial,6.53,cents per kilowatt-hour
2017-07,AK,Alaska,COM,commercial,18.87,cents per kilowatt-hour
2017-07,AK,Alaska,IND,industrial,16.7,cents per kilowatt-hour
2017-07,AZ,Arizona,COM,commercial,11.46,cents per kilowatt-hour
2017-07,AZ,Arizona,IND,industrial,7.39,cents per kilowatt-hour
2017-07,AR,Arkansas,COM,commercial,8.77,cents per kilowatt-hour
2017-07,AR,Arkansas,IND,industrial,6.7,cents per kilowatt-hour
2017-07,CA,California,COM,commercial,17.36,cents per kilowatt-hour
2017-07,CA,California,IND,industrial,14.32,cents per kilowatt-hour
2017-07,CO,Colorado,COM,commercial,10.3,cents per kilowatt-hour
2010-07,GA,Georgia,IND,industrial,7.18,cents per kilowatt-hour
2010-07,HI,Hawaii,COM,commercial,25.93,cents per kilowatt-hour
2010-07,HI,Hawaii,IND,industrial,22.25,cents per kilowatt-hour
2010-07,ID,Idaho,COM,commercial,6.88,cents per kilowatt-hour
2010-07,ID,Idaho,IND,industrial,5.64,cents per kilowatt-hour
2010-07,IL,Illinois,COM,commercial,9.3,cents per kilowatt-hour
2010-07,IL,Illinois,IND,industrial,6.96,cents per kilowatt-hour
2010-07,IN,Indiana,COM,commercial,8.4,cents per kilowatt-hour
2010-07,IN,Indiana,IND,industrial,5.94,cents per kilowatt-hour
2010-10,OR,Oregon,COM,commercial,7.75,cents per kilowatt-hour
2010-10,OR,Oregon,IND,industrial,5.48,cents per kilowatt-hour
2010-10,PA,Pennsylvania,COM,commercial,10.16,cents per kilowatt-hour
2010-10,PA,Pennsylvania,IND,industrial,7.5,cents per kilowatt-hour
2010-12,WSC,West South Central,COM,commercial,8.47,cents per kilowatt-hour
2010-12,WSC,West South Central,IND,industrial,5.89,cents per kilowatt-hour
2010-12,MTN,Mountain,COM,commercial,7.98,cents per kilowatt-hour
2010-12,MTN,Mountain,IND,industrial,5.44,cents per kilowatt-hour
2010-12,PACC,Pacific Contiguous,COM,commercial,10.38,cents per kilowatt-hour
2010-12,PACC,Pacific Contiguous,IND,industrial,6.84,cents per kilowatt-hour
2010-12,WY,Wyoming,COM,commercial,7.13,cents per kilowatt-hour
2010-12,WY,Wyoming,IND,industrial,4.87,cents per kilowatt-hour
2010-12,NEW,New England,COM,commercial,14.44,cents per kilowatt-hour
2010-12,NEW,New England,IND,industrial,12.95,cents per kilowatt-hour
2010-12,MAT,Middle Atlantic,COM,commercial,13.29,cents per kilowatt-hour
2010-12,MAT,Middle Atlantic,IND,industrial,8.2,cents per kilowatt-hour
2010-12,ENC,East North Central,COM,commercial,8.97,cents per kilowatt-hour
2010-12,ENC,East North Central,IND,industrial,6.46,cents per kilowatt-hour
2010-12,WNC,West North Central,COM,commercial,7.46,cents per kilowatt-hour
2010-12,WNC,West North Central,IND,industrial,5.72,cents per kilowatt-hour
2010-12,SAT,South Atlantic,COM,commercial,9.32,cents per kilowatt-hour
2011-01,AL,Alabama,COM,commercial,10.18,cents per kilowatt-hour
2011-01,AL,Alabama,IND,industrial,5.92,cents per kilowatt-hour
2017-07,CO,Colorado,IND,industrial,7.9,cents per kilowatt-hour
2017-07,CT,Connecticut,COM,commercial,16.25,cents per kilowatt-hour
2018-03,IA,Iowa,COM,commercial,9.04,cents per kilowatt-hour
2018-03,IA,Iowa,IND,industrial,5.87,cents per kilowatt-hour
2018-03,KS,Kansas,COM,commercial,10.62,cents per kilowatt-hour
2018-03,KS,Kansas,IND,industrial,7.04,cents per kilowatt-hour
2017-07,NH,New Hampshire,COM,commercial,14.67,cents per kilowatt-hour
2017-07,NH,New Hampshire,IND,industrial,12.19,cents per kilowatt-hour
2017-07,NJ,New Jersey,COM,commercial,12.86,cents per kilowatt-hour
2017-07,NJ,New Jersey,IND,industrial,10.65,cents per kilowatt-hour
2017-10,WV,West Virginia,COM,commercial,9.68,cents per kilowatt-hour
2017-10,WV,West Virginia,IND,industrial,6.59,cents per kilowatt-hour
2017-10,WI,Wisconsin,COM,commercial,10.47,cents per kilowatt-hour
2017-10,WI,Wisconsin,IND,industrial,7.26,cents per kilowatt-hour
2017-10,WY,Wyoming,COM,commercial,9.95,cents per kilowatt-hour
2017-10,WY,Wyoming,IND,industrial,7.11,cents per kilowatt-hour
2010-12,PACN,Pacific Noncontiguous,COM,commercial,20.69,cents per kilowatt-hour
2010-12,PACN,Pacific Noncontiguous,IND,industrial,20.74,cents per kilowatt-hour
2010-12,US,U.S. Total,COM,commercial,9.82,cents per kilowatt-hour
2010-12,US,U.S. Total,IND,industrial,6.6,cents per kilowatt-hour
2017-05,HI,Hawaii,COM,commercial,26.31,cents per kilowatt-hour
2017-05,HI,Hawaii,IND,industrial,22.39,cents per kilowatt-hour
2017-05,ID,Idaho,COM,commercial,7.76,cents per kilowatt-hour
2017-05,ID,Idaho,IND,industrial,6.55,cents per kilowatt-hour
2017-05,IL,Illinois,COM,commercial,9.42,cents per kilowatt-hour
2017-05,IL,Illinois,IND,industrial,6.61,cents per kilowatt-hour
2017-05,IN,Indiana,COM,commercial,10.53,cents per kilowatt-hour
2017-05,IN,Indiana,IND,industrial,7.47,cents per kilowatt-hour
2016-04,UT,Utah,COM,commercial,8.41,cents per kilowatt-hour
2016-04,UT,Utah,IND,industrial,6,cents per kilowatt-hour
2016-04,VT,Vermont,COM,commercial,14.53,cents per kilowatt-hour
2016-04,VT,Vermont,IND,industrial,9.8,cents per kilowatt-hour
2016-04,VA,Virginia,COM,commercial,8.13,cents per kilowatt-hour
2016-04,VA,Virginia,IND,industrial,6.63,cents per kilowatt-hour
2016-05,NM,New Mexico,COM,commercial,9.15,cents per kilowatt-hour
2016-05,NM,New Mexico,IND,industrial,5.85,cents per kilowatt-hour
2016-05,NY,New York,COM,commercial,13.57,cents per kilowatt-hour
2016-06,NJ,New Jersey,IND,industrial,10.7,cents per kilowatt-hour
2011-01,AK,Alaska,COM,commercial,14.65,cents per kilowatt-hour
2011-01,AK,Alaska,IND,industrial,15.38,cents per kilowatt-hour
2011-01,AZ,Arizona,COM,commercial,8.55,cents per kilowatt-hour
2016-11,AL,Alabama,COM,commercial,11.34,cents per kilowatt-hour
2016-11,AL,Alabama,IND,industrial,5.95,cents per kilowatt-hour
2016-11,AK,Alaska,COM,commercial,17.69,cents per kilowatt-hour
2016-11,AK,Alaska,IND,industrial,15.8,cents per kilowatt-hour
2018-08,AL,Alabama,COM,commercial,11.19,cents per kilowatt-hour
2018-08,AL,Alabama,IND,industrial,6.26,cents per kilowatt-hour
2018-08,AK,Alaska,COM,commercial,18.5,cents per kilowatt-hour
2018-08,AK,Alaska,IND,industrial,17.69,cents per kilowatt-hour
2018-07,AZ,Arizona,IND,industrial,7.61,cents per kilowatt-hour
2018-07,AR,Arkansas,COM,commercial,7.52,cents per kilowatt-hour
2018-07,AR,Arkansas,IND,industrial,5.92,cents per kilowatt-hour
2018-07,CA,California,COM,commercial,18.59,cents per kilowatt-hour
2018-07,CA,California,IND,industrial,15.15,cents per kilowatt-hour
2017-04,AZ,Arizona,COM,commercial,10.17,cents per kilowatt-hour
2017-04,AZ,Arizona,IND,industrial,6.09,cents per kilowatt-hour
2017-04,AR,Arkansas,COM,commercial,8.57,cents per kilowatt-hour
2017-04,AR,Arkansas,IND,industrial,5.79,cents per kilowatt-hour
2017-04,CA,California,COM,commercial,13.72,cents per kilowatt-hour
2017-04,CA,California,IND,industrial,9.84,cents per kilowatt-hour
2019-01,AR,Arkansas,COM,commercial,8.62,cents per kilowatt-hour
2019-01,AR,Arkansas,IND,industrial,6.1,cents per kilowatt-hour
2017-07,NEW,New England,COM,commercial,15.77,cents per kilowatt-hour
2017-07,NEW,New England,IND,industrial,12.82,cents per kilowatt-hour
2017-07,MAT,Middle Atlantic,COM,commercial,13.36,cents per kilowatt-hour
2017-07,MAT,Middle Atlantic,IND,industrial,6.88,cents per kilowatt-hour
2017-07,ENC,East North Central,COM,commercial,10.07,cents per kilowatt-hour
2017-07,ENC,East North Central,IND,industrial,7.16,cents per kilowatt-hour
2017-07,WNC,West North Central,COM,commercial,10.81,cents per kilowatt-hour
2017-07,WNC,West North Central,IND,industrial,8.15,cents per kilowatt-hour
2017-07,SAT,South Atlantic,COM,commercial,9.37,cents per kilowatt-hour
2017-07,SAT,South Atlantic,IND,industrial,6.94,cents per kilowatt-hour
2017-07,ESC,East South Central,COM,commercial,10.62,cents per kilowatt-hour
2017-07,ESC,East South Central,IND,industrial,6.2,cents per kilowatt-hour
2018-02,WI,Wisconsin,COM,commercial,10.77,cents per kilowatt-hour
2018-02,WI,Wisconsin,IND,industrial,7.4,cents per kilowatt-hour
2017-11,CT,Connecticut,COM,commercial,16.04,cents per kilowatt-hour
2017-11,CT,Connecticut,IND,industrial,13.32,cents per kilowatt-hour
2017-12,AR,Arkansas,COM,commercial,8.3,cents per kilowatt-hour
2017-12,AR,Arkansas,IND,industrial,5.85,cents per kilowatt-hour
2017-12,CA,California,COM,commercial,14.29,cents per kilowatt-hour
2017-12,CA,California,IND,industrial,11.21,cents per kilowatt-hour
2017-12,CO,Colorado,COM,commercial,9.46,cents per kilowatt-hour
2017-12,CO,Colorado,IND,industrial,7.09,cents per kilowatt-hour
2018-01,MTN,Mountain,IND,industrial,6.06,cents per kilowatt-hour
2018-01,PACC,Pacific Contiguous,COM,commercial,12.77,cents per kilowatt-hour
2018-01,PACC,Pacific Contiguous,IND,industrial,8.3,cents per kilowatt-hour
2018-01,PACN,Pacific Noncontiguous,COM,commercial,23.54,cents per kilowatt-hour
2018-01,PACN,Pacific Noncontiguous,IND,industrial,22.68,cents per kilowatt-hour
2018-01,US,U.S. Total,COM,commercial,10.49,cents per kilowatt-hour
2018-01,US,U.S. Total,IND,industrial,6.94,cents per kilowatt-hour
2016-09,MS,Mississippi,IND,industrial,6.08,cents per kilowatt-hour
2016-09,MO,Missouri,COM,commercial,9.41,cents per kilowatt-hour
2016-09,MO,Missouri,IND,industrial,7.43,cents per kilowatt-hour
2016-10,AK,Alaska,IND,industrial,15.96,cents per kilowatt-hour
2016-07,ID,Idaho,COM,commercial,8.08,cents per kilowatt-hour
2016-07,ID,Idaho,IND,industrial,7.07,cents per kilowatt-hour
2017-04,CO,Colorado,COM,commercial,9.58,cents per kilowatt-hour
2017-04,CO,Colorado,IND,industrial,7.3,cents per kilowatt-hour
2017-04,CT,Connecticut,COM,commercial,15.73,cents per kilowatt-hour
2017-04,CT,Connecticut,IND,industrial,12.75,cents per kilowatt-hour
2017-04,DE,Delaware,COM,commercial,9.88,cents per kilowatt-hour
2017-04,DE,Delaware,IND,industrial,8.15,cents per kilowatt-hour
2017-04,DC,District of Columbia,COM,commercial,11.92,cents per kilowatt-hour
2017-04,DC,District of Columbia,IND,industrial,8.47,cents per kilowatt-hour
2017-04,FL,Florida,COM,commercial,9.33,cents per kilowatt-hour
2017-04,FL,Florida,IND,industrial,7.71,cents per kilowatt-hour
2017-04,GA,Georgia,COM,commercial,10.13,cents per kilowatt-hour
2017-04,GA,Georgia,IND,industrial,5.83,cents per kilowatt-hour
2017-04,HI,Hawaii,COM,commercial,26.41,cents per kilowatt-hour
